gene,condition_raw,donor_corr_all_mean,donor_corr_all_min,donor_corr_hits_mean,guide_corr_all,guide_corr_signif,ontarget_effect_size,ontarget_significant,n_cells_target
TMEM185B,Rest,,,,,,-4.753315355205974,True,192.0
TMEM185B,Stim48hr,,,,,,-7.474991170311393,True,173.0
TMEM185B,Stim8hr,,,,,,-12.360656850962645,True,209.0
TMEM186,Rest,,,,0.1681219938048141,0.164183061566591,-8.430780086680599,True,705.0
TMEM186,Stim48hr,,,,0.0454688834852496,0.0778355627186015,-9.33360773264246,True,613.0
TMEM186,Stim8hr,0.1420581384504803,0.1253825368141397,0.8849790760032739,0.1661355367863118,0.6424690066483637,-11.502830157511896,True,687.0
TMEM187,Rest,,,,0.0785314638266829,,-5.931266604539981,True,816.0
TMEM187,Stim48hr,,,,0.0739546068217377,,-4.451596711224073,True,886.0
TMEM187,Stim8hr,,,,0.1266259740803668,,-5.48382505600074,True,810.0
PEDS1,Rest,,,,,,-19.04798063596812,True,424.0
PEDS1,Stim48hr,,,,-0.0135361256208278,1.0,-18.18145332176097,True,426.0
PEDS1,Stim8hr,,,,-0.0365617699181808,0.9690623198877364,-22.94282041170836,True,432.0
PEDS1-UBE2V1,Rest,,,,,,0.0,False,205.0
PEDS1-UBE2V1,Stim48hr,,,,,,0.0,False,160.0
PEDS1-UBE2V1,Stim8hr,,,,,,0.0,False,164.0
TMEM19,Rest,,,,0.02733581567759,0.632386873467988,-10.386364242237365,True,356.0
TMEM19,Stim48hr,,,,0.0349652819103338,0.7935823057865398,-7.605686482131168,True,314.0
TMEM19,Stim8hr,,,,0.0580303538594079,1.0,-8.007438705447532,True,375.0
TMEM191B,Rest,,,,0.0497462350000648,,0.0,False,943.0
TMEM191B,Stim48hr,,,,0.0370805828617022,,0.0,False,884.0
TMEM191B,Stim8hr,,,,-0.0104213736626813,,0.0,False,838.0
TMEM192,Rest,,,,,,-6.094589757324915,True,339.0
TMEM192,Stim48hr,,,,,,-5.401382930504363,True,324.0
TMEM192,Stim8hr,,,,,,-8.638756241993356,True,340.0
TMEM199,Rest,,,,,,-5.558269957686864,True,465.0
TMEM199,Stim48hr,,,,-0.0049283321165919,,-4.255761678007435,False,616.0
TMEM199,Stim8hr,,,,,,-8.335957491735126,True,522.0
TMEM200A,Rest,,,,0.1698326919628532,0.1784647561962969,-8.233126304268017,True,1328.0
TMEM200A,Stim48hr,,,,0.1049702263889965,0.5090625688117906,-5.396006592594131,True,1560.0
TMEM200A,Stim8hr,,,,0.1636543976818667,-0.2677565742008085,-4.399735657515365,True,1276.0
TMEM201,Rest,,,,0.1038827545351524,1.0,-9.190780406961387,True,766.0
TMEM201,Stim48hr,,,,0.1044187645740686,,-11.050958518510786,True,667.0
TMEM201,Stim8hr,,,,0.1419266783204756,1.0,-19.85293567943004,True,647.0
TMEM203,Rest,,,,0.0743036931309045,1.0,-6.276206479714747,True,567.0
TMEM203,Stim48hr,,,,0.0232811338637618,0.7974900737864817,-6.689436260597288,True,665.0
TMEM203,Stim8hr,,,,0.1467187614183792,1.0,-9.138883441379042,True,588.0
TMEM204,Rest,,,,,,-16.2355956297054,True,609.0
TMEM204,Stim48hr,,,,0.0202436424417129,,-9.99782767275567,True,624.0
TMEM204,Stim8hr,,,,0.1439598869376812,,-11.865301436690824,True,569.0
TMEM205,Rest,0.0876555502927803,0.0271205132510335,0.0623459207130911,0.2278247299433292,0.575224301692975,-8.70755400580167,True,884.0
TMEM205,Stim48hr,,,,0.073282270678441,0.9847176069789708,-14.464843617865936,True,845.0
TMEM205,Stim8hr,0.057216430619606,0.0426464817251202,0.4869238779512008,0.1322283434515105,0.3515844154621364,-10.509688762016616,True,868.0
PACC1,Rest,,,,-0.0615828315287145,0.5157405209326069,-8.15943917332007,True,376.0
PACC1,Stim48hr,,,,0.0590674491552519,0.55668720811389,-6.3186330084730455,True,308.0
PACC1,Stim8hr,,,,0.0567332448542647,0.6340141741522871,-11.112090507520232,True,380.0
TMEM208,Rest,,,,,,-6.822570658881161,True,123.0
TMEM208,Stim48hr,,,,,,-2.846007550083987,False,201.0
TMEM208,Stim8hr,,,,0.0405405777283182,,-11.20988057268918,True,170.0
TMEM209,Rest,,,,-0.0447564116743786,0.86450791243621,-7.086261323866839,True,384.0
TMEM209,Stim48hr,,,,-0.029192365341466,0.8160683192343307,-12.32367960220689,True,877.0
TMEM209,Stim8hr,,,,0.042260042021815,0.9666823818855508,-15.167238848229063,True,990.0
TMEM214,Rest,0.1566627257517065,0.1051476665648008,0.8302950995491228,,,-12.072123144068833,True,454.0
TMEM214,Stim48hr,0.1276365980589782,0.0811279818929895,0.7028180822973434,,,-14.024439019486255,True,411.0
TMEM214,Stim8hr,0.1006470785110131,0.044159241563724,0.7086128774692467,,,-14.138778571457282,True,442.0
TMEM216,Rest,,,,-0.0246045094401335,,-5.264058151595379,True,479.0
TMEM216,Stim48hr,,,,0.1337796311753085,0.8403687043422835,-6.979496690175301,True,331.0
TMEM216,Stim8hr,,,,0.1173389702905317,,-8.156288592359486,True,308.0
TMEM217,Rest,,,,-0.0921274949897731,0.98375450046209,-2.2838846662538272,True,267.0
TMEM217,Stim48hr,,,,0.1113823510733106,,-2.4678071340622325,False,416.0
TMEM217,Stim8hr,,,,0.0739073251949829,,-3.693701280860782,False,309.0
TMEM218,Rest,,,,-0.0045344301730584,,-10.416918596931945,True,794.0
TMEM218,Stim48hr,,,,0.0842472077190792,,-12.459081854615803,True,803.0
TMEM218,Stim8hr,,,,0.078453221132687,,-9.932347144812784,True,676.0
TMEM219,Rest,,,,,,-11.02829291272804,True,269.0
TMEM219,Stim48hr,,,,,,-13.851684702827436,True,304.0
TMEM219,Stim8hr,,,,,,-8.485800665626117,True,265.0
TMEM220,Rest,,,,0.0547648670086946,0.9946466031289284,-2.937092911743964,False,782.0
TMEM220,Stim48hr,,,,0.0282962558353517,0.4909314905050898,-2.515215696954185,False,929.0
TMEM220,Stim8hr,,,,0.0622730225929355,-0.8713777643572699,-4.686420453229622,True,755.0
TMEM222,Rest,,,,0.1019737429465574,1.0,-11.009175623457162,True,964.0
TMEM222,Stim48hr,,,,0.1488849828462962,,-7.796177154803487,True,898.0
TMEM222,Stim8hr,,,,0.135258953070438,,-12.04524215409787,True,887.0
TMEM223,Rest,,,,0.066316306161015,0.5037086791524125,-10.021002570496076,True,1036.0
TMEM223,Stim48hr,,,,0.0790111790736771,0.3954851491564596,-9.737808977171614,True,1000.0
TMEM223,Stim8hr,,,,0.0692040610679098,0.4732524981794243,-10.889223578762104,True,1014.0
TMEM229B,Rest,,,,0.1597064485930633,-0.2367324612183002,-0.5536181074394377,False,547.0
TMEM229B,Stim48hr,,,,0.0220709163376304,-0.0675252907014344,-0.1586724838376359,False,932.0
TMEM229B,Stim8hr,-0.0214557847081297,-0.0341760628371074,0.2625221807577871,0.0783426372274321,0.5164571310089158,0.5322092259198866,False,838.0
TMEM230,Rest,,,,-0.0454294609362189,-0.2886915598050016,-4.472553906277082,True,854.0
TMEM230,Stim48hr,,,,0.018121642413082,0.0183113174808697,-3.5145256637446773,False,991.0
TMEM230,Stim8hr,,,,-0.0312264014759877,-0.4204358959557224,-2.6235285778665145,False,1020.0
TMEM231,Rest,,,,-0.008706111677014,,-1.4720297966415603,False,414.0
TMEM231,Stim48hr,,,,,,-3.5832867673245508,False,387.0
TMEM231,Stim8hr,,,,0.0601871465121768,0.9491588145064732,-3.86851044626041,False,426.0
TMEM234,Rest,,,,,,-2.876315397286927,False,111.0
TMEM234,Stim48hr,,,,,,-2.0440457161617585,False,93.0
TMEM234,Stim8hr,0.1178725528672291,0.1094541515737287,0.846653743883725,,,-2.589999111147949,True,113.0
TMEM237,Rest,,,,-0.0148605193599425,0.2839308315686238,-8.076320669817322,True,559.0
TMEM237,Stim48hr,,,,-0.0716963463631429,0.1967851102583939,-10.091151735346664,True,545.0
TMEM237,Stim8hr,,,,0.0173420503305228,0.2141232644259159,-7.785578535805712,True,519.0
TMEM238,Rest,,,,,,0.0,False,40.0
TMEM238,Stim48hr,,,,,,0.0,False,54.0
TMEM241,Rest,,,,-0.0912624560190933,,-5.458343046565378,True,629.0
TMEM241,Stim48hr,,,,-0.0338887389183229,,-9.96000149065962,True,684.0
TMEM241,Stim8hr,,,,0.1311215206550985,1.0,-10.625355032169152,True,601.0
TMEM242,Rest,,,,,,-5.708129939348096,True,129.0
TMEM242,Stim48hr,,,,,,-5.158862982103256,True,174.0
TMEM242,Stim8hr,,,,,,-6.943637966518845,True,249.0
TMEM243,Rest,,,,0.0941946968131333,1.0,-14.9841754424268,True,584.0
TMEM243,Stim48hr,,,,0.0436034094980514,,-17.363336615291445,True,521.0
TMEM243,Stim8hr,,,,0.1967571489483945,,-16.721157137641967,True,496.0
TMEM245,Rest,0.0270924838625329,-0.0119347400543433,-0.0909224498718009,,,-9.161204000391445,True,288.0
TMEM245,Stim48hr,,,,0.0396297760712902,0.5903428748439246,-12.354685949983107,True,473.0
TMEM245,Stim8hr,,,,,,-9.871370576343942,True,396.0
TMEM248,Rest,,,,-0.0291078129392589,0.5586196047788637,-34.40647092826464,True,1005.0
TMEM248,Stim48hr,,,,0.0462716016823539,0.5281263780818939,-34.52568102279539,True,1062.0
TMEM248,Stim8hr,,,,-0.0190926325872474,0.4555695931224082,-37.86565590084579,True,945.0
TMEM25,Rest,,,,0.0741851422298065,0.5890431085434991,-6.3003834741158125,True,1761.0
TMEM25,Stim48hr,,,,0.0434442534399674,0.9727779513378833,-9.92729182967617,True,1864.0
TMEM25,Stim8hr,,,,0.0439212065670031,1.0,-8.002192522510663,True,1692.0
TMEM250,Rest,,,,0.0573095149833645,0.993676152947478,-32.66953790038405,True,1343.0
TMEM250,Stim48hr,,,,0.0284751107513499,0.9830465034701754,-23.89945794270837,True,1486.0
TMEM250,Stim8hr,,,,0.0524986074893509,0.7319734752474437,-35.119375540466706,True,1208.0
LYSET,Rest,,,,0.0465479271072035,-1.0,-13.253614739382558,True,1002.0
LYSET,Stim48hr,,,,0.0427053874262528,0.8558949382630523,-13.464012673769435,True,1023.0
LYSET,Stim8hr,,,,0.107277139432027,0.8990452054963114,-16.643905817229648,True,850.0
TMEM254,Rest,,,,0.0394001525801572,-0.0622231727625143,-4.780702441642011,True,347.0
TMEM254,Stim48hr,,,,,,-5.845308975594512,True,415.0
TMEM254,Stim8hr,0.0898880936525728,0.0713732067443723,0.4622544973428164,0.0811960497694393,-0.2074515582498339,-4.429529310670999,True,425.0
TMEM255A,Rest,,,,0.1534126320088181,,0.0,False,1002.0
TMEM255A,Stim48hr,,,,-0.0141007428729709,,0.0,False,868.0
TMEM255A,Stim8hr,,,,0.1647651906860646,,0.0,False,873.0
TMEM256,Rest,,,,0.0361108838814716,0.8406300181688466,-10.799236597862066,True,580.0
TMEM256,Stim48hr,,,,0.0375188201565489,1.0,-12.878797681359863,True,541.0
TMEM256,Stim8hr,,,,-0.0375789418951907,1.0,-8.834225670235089,True,535.0
TMEM258,Rest,,,,,,-1.4097122846906422,False,75.0
TMEM258,Stim48hr,,,,,,-1.9364665774018817,False,50.0
TMEM258,Stim8hr,,,,,,-2.992802122276207,False,68.0
TMEM259,Rest,0.1894407861982957,0.1744445254119694,0.6778414308903072,0.2182992946265428,0.7555373191274586,-5.825791240354754,True,83.0
TMEM259,Stim48hr,,,,,,-4.499510472682344,True,62.0
TMEM259,Stim8hr,0.1201080621456177,0.0501915113151718,0.5868781076800752,0.1834451129722119,0.4434070644229714,-6.7524363331564645,True,64.0
TMEM260,Rest,,,,0.1118594844134876,0.5536962593032655,-14.710467154874188,True,1272.0
TMEM260,Stim48hr,,,,0.0079054486979937,0.5599761871248189,-14.681564108338383,True,1469.0
TMEM260,Stim8hr,,,,0.0801600535933407,0.6302878086741431,-16.29757851321738,True,1317.0
TMEM263,Rest,,,,0.0986634512298922,1.0,-13.347948343853403,True,949.0
TMEM263,Stim48hr,0.1084277255978166,0.0550254909957533,0.7485149756660651,0.1700337473882577,0.626608533565312,-19.42912360715481,True,844.0
TMEM263,Stim8hr,,,,0.1144002653407762,1.0,-13.27530053281566,True,801.0
TMEM265,Rest,0.0360983819696704,0.0037425944625314,0.3759926129601692,-0.012794974534274,-0.2597954420305123,-0.8501873043546998,True,612.0
TMEM265,Stim48hr,,,,0.0265315707187343,-0.5549389973154608,-0.3421570790416132,False,670.0
TMEM265,Stim8hr,,,,0.0128397587637803,0.5049722690151052,-1.0564919166597695,False,598.0
TMEM267,Rest,,,,0.0654100860659954,0.990164658243122,-11.92729798361336,True,657.0
TMEM267,Stim48hr,,,,0.0570193825034753,0.5261878771119043,-16.19890507304867,True,799.0
TMEM267,Stim8hr,,,,0.0798787818117258,-0.2559791217360701,-17.314769110397513,True,605.0
TMEM268,Rest,,,,-0.0209955653067868,0.5717491722037472,-12.937338419751512,True,793.0
TMEM268,Stim48hr,,,,-0.0882987499041952,0.1231145686000773,-15.03354592511642,True,718.0
TMEM268,Stim8hr,,,,-0.0382187765789234,0.5792750399097989,-17.835076332237474,True,784.0
TMEM273,Rest,,,,0.1142964565142533,,-13.381440261369596,True,997.0
TMEM273,Stim48hr,,,,0.0142562054866167,,-21.12318451094823,True,923.0
TMEM273,Stim8hr,,,,0.0794418559738544,,-17.995628565906337,True,837.0
TMEM30A,Rest,0.0489961320524204,0.0352609833083507,0.69728704427277,0.2399565652246379,0.4658890181750657,-18.05049975120091,True,835.0
TMEM30A,Stim48hr,0.0370793258738768,0.0250432745971387,0.7723390945115128,0.1243602007947156,0.7467649565964265,-13.464103537261533,True,646.0
TMEM30A,Stim8hr,0.0994521977966659,0.0934633316141781,0.7627636242316891,0.1842386675671025,0.4056326945968802,-16.849529926321814,True,754.0
TMEM30B,Rest,,,,0.1364528456049111,,-1.5762784642322294,False,640.0
TMEM30B,Stim48hr,,,,0.0169306546152443,,-1.886667548796629,False,711.0
TMEM30B,Stim8hr,,,,0.1400821440920114,,-2.024498402094095,False,684.0
TMEM33,Rest,,,,,,-17.76659341141035,True,339.0
TMEM33,Stim48hr,0.1508251695694644,0.1344398029629964,0.8116387732987036,0.056231733154457,,-18.94719755532602,True,351.0
TMEM33,Stim8hr,,,,0.0719602601652816,,-25.04180076591512,True,326.0
TMEM35B,Rest,,,,-0.0031708692651325,0.3929837177040791,-13.172656517176131,True,590.0
TMEM35B,Stim48hr,,,,0.0639195161773593,0.2008074952925101,-13.597297430276702,True,581.0
TMEM35B,Stim8hr,,,,0.0277244182201125,0.3780670825768156,-12.306636660042624,True,559.0
TMEM38B,Rest,,,,,,-4.720842566008056,True,234.0
TMEM38B,Stim48hr,,,,,,-8.981676556316492,True,328.0
TMEM38B,Stim8hr,,,,,,-8.415160743789427,True,298.0
TMEM39A,Rest,,,,,,-4.87349047128173,True,104.0
TMEM39A,Stim8hr,0.03746801792239,-0.0846086024052051,0.6192099671531958,,,-6.544714354441371,True,114.0
TMEM39B,Rest,,,,0.0950340800639352,1.0,-11.178283824131656,True,563.0
TMEM39B,Stim48hr,,,,0.0608744553378547,0.4833596109848347,-13.109171642432123,True,573.0
TMEM39B,Stim8hr,,,,0.0615455036007666,1.0,-14.225638236433896,True,518.0
TMEM40,Rest,,,,0.0165995055047177,,0.0,False,562.0
TMEM40,Stim48hr,,,,0.0186011736575338,,0.0,False,520.0
TMEM40,Stim8hr,,,,0.0041017626758396,,0.0,False,537.0
TMEM41A,Rest,,,,0.0599940368782662,,-5.473765553926272,True,519.0
TMEM41A,Stim48hr,,,,0.0701931254204724,,-6.501952312184101,True,474.0
TMEM41A,Stim8hr,,,,0.0800242160594879,,-7.418465896846077,True,502.0
TMEM41B,Rest,,,,0.1423093641146285,0.1508779721080816,-9.22741415937272,True,366.0
TMEM41B,Stim48hr,,,,0.0843958418329205,0.7277172877105449,-6.5588153710988815,True,348.0
TMEM41B,Stim8hr,,,,0.1121429701423917,1.0,-5.908064228234965,True,357.0
TMEM42,Rest,,,,0.0812048381971954,1.0,-3.5503733001339697,False,460.0
TMEM42,Stim48hr,,,,0.068243950843723,0.8808970516941295,-6.134553365082328,True,496.0
TMEM42,Stim8hr,,,,0.0819153150548722,,-4.762280454464694,True,488.0
TMEM43,Rest,,,,0.1701582896175545,,-8.044276797060082,True,418.0
TMEM43,Stim48hr,,,,0.131621637396304,1.0,-9.226967154204589,True,501.0
TMEM43,Stim8hr,,,,0.066755195640386,,-12.900551359785872,True,513.0
TMEM44,Rest,,,,-0.0378384447187693,0.0883243514753276,-3.364814494822499,False,635.0
TMEM44,Stim48hr,0.0683131007656692,0.0289637707450662,0.8343380489162256,0.0304371131319428,-0.2235303833503535,-4.75269309679431,True,568.0
TMEM44,Stim8hr,,,,0.0492781906486363,,-2.094198013520032,False,543.0
TMEM45A,Rest,,,,0.0395830698496221,-0.0734119941549563,0.0,False,476.0
TMEM45A,Stim48hr,,,,0.0658259163140801,-0.1966013361380956,0.0,False,460.0
TMEM45A,Stim8hr,,,,0.0481623810142666,0.052547040400497,0.0,False,425.0
TMEM45B,Rest,0.1584732831923556,0.1229158539495419,0.7951927652839835,0.211140598414287,,0.0,False,496.0
TMEM45B,Stim48hr,,,,0.1069482777128283,,0.0,False,564.0
TMEM45B,Stim8hr,,,,0.1279315888317231,,0.0,False,490.0
TMEM50A,Rest,,,,0.042983609813301,1.0,-34.01876079187742,True,726.0
TMEM50A,Stim48hr,,,,0.0549657779313051,0.2722565501275344,-36.77400512410315,True,801.0
TMEM50A,Stim8hr,,,,0.1084329477364926,1.0,-30.023754989671893,True,740.0
TMEM50B,Rest,,,,-0.0359350594608275,0.4806179049149183,-13.762995940502158,True,597.0
TMEM50B,Stim48hr,,,,0.0588445343521297,0.3715601413702302,-9.94736884046445,True,575.0
TMEM50B,Stim8hr,,,,-0.0144654820103389,0.380787399038036,-8.885862121854853,True,652.0
TMEM53,Rest,,,,,,-3.659930167833179,False,495.0
TMEM53,Stim48hr,,,,,,-4.7556444409040255,True,514.0
TMEM53,Stim8hr,,,,,,-4.096045054843723,False,481.0
TMEM54,Rest,,,,,,0.0,False,562.0
TMEM54,Stim48hr,,,,0.0164666085338987,0.6203216932885658,0.0,False,593.0
TMEM54,Stim8hr,,,,,,0.0,False,528.0
TMEM59,Rest,,,,0.0380554802636043,1.0,-13.987627371991188,True,508.0
TMEM59,Stim48hr,,,,0.1536656662514823,-1.0,-16.598174120588563,True,678.0
TMEM59,Stim8hr,,,,0.0857322136781123,0.4608569613285896,-11.247086221447477,True,658.0
TMEM60,Rest,,,,,,-10.16694282927709,True,342.0
TMEM60,Stim48hr,,,,,,-12.497338119973556,True,415.0
TMEM60,Stim8hr,,,,,,-9.649061407270764,True,436.0
TMEM62,Rest,,,,0.0306067191171833,,-8.637027617400404,True,653.0
TMEM62,Stim48hr,,,,0.0292101692600162,,-10.137545555248591,True,740.0
TMEM62,Stim8hr,,,,0.0178357109588402,1.0,-8.73953588229002,True,752.0
TMEM63A,Rest,,,,0.0587666633854126,-0.9863724650356396,-0.4658928095072345,False,999.0
TMEM63A,Stim48hr,,,,0.0513691471362578,0.2898962059577291,-1.4858683688000245,False,957.0
TMEM63A,Stim8hr,,,,0.0456256532846113,-0.5004149942494106,0.4229974150868222,False,952.0
TMEM63B,Rest,,,,,,-4.195902537320517,False,287.0
TMEM63B,Stim48hr,,,,,,-4.344715232154067,True,285.0
TMEM63B,Stim8hr,,,,,,-6.1243582738354885,True,288.0
TMEM63C,Rest,,,,,,0.0,False,492.0
TMEM63C,Stim48hr,,,,,,0.0,False,443.0
TMEM63C,Stim8hr,,,,0.0209256071863338,-0.0333449610051432,0.0,False,519.0
TMEM64,Rest,,,,0.0930946483207018,,-9.625533753526698,True,415.0
TMEM64,Stim48hr,,,,0.114120145553622,,-16.274502340062877,True,524.0
TMEM64,Stim8hr,,,,0.0886330241603292,,-18.95464763862979,True,441.0
TMEM65,Rest,,,,0.0839315335380887,-0.872485225629592,-5.613655265960451,True,422.0
TMEM65,Stim48hr,,,,0.0273287275882646,,-5.721300947745807,True,416.0
TMEM65,Stim8hr,,,,0.0708224194044852,0.5596233789470335,-5.161059889335862,True,394.0
TMEM67,Rest,,,,-0.0367136087172393,,-3.749786224502287,False,921.0
TMEM67,Stim48hr,,,,0.0234507224491415,,-5.11995961970894,True,951.0
TMEM67,Stim8hr,,,,0.0210132292115159,,-3.8523713034764846,False,794.0
TMEM68,Rest,,,,-0.0006178991697873,0.8984080766700218,-20.05844262555735,True,793.0
TMEM68,Stim48hr,,,,0.052297040141486,-0.9661654551372914,-28.14012844431883,True,827.0
TMEM68,Stim8hr,,,,0.0446189772368336,0.1123291453657499,-27.1258651692174,True,768.0
TMEM69,Rest,,,,0.1188494515050995,,-13.924761536198092,True,1250.0
TMEM69,Stim48hr,,,,0.1387765234343538,,-16.91682705302053,True,1234.0
TMEM69,Stim8hr,,,,0.1255772262140798,,-19.816927866052755,True,1223.0
TMEM70,Rest,,,,0.0764235395045072,1.0,-14.326928287664478,True,842.0
TMEM70,Stim8hr,,,,0.0226183037158309,-0.0253040589187352,-22.98931761486016,True,873.0
TMEM71,Rest,,,,-0.0598825466215777,0.98634324644062,-18.444376980835106,True,799.0
TMEM71,Stim48hr,,,,0.0042790091589667,0.9289473702732404,-16.938547213076163,True,763.0
TMEM71,Stim8hr,,,,0.0398422193539939,,-8.676595212282363,True,669.0
TMEM79,Rest,0.1328303087925782,0.108824479139124,0.5476710642092896,,,-5.140439261006472,True,396.0
TMEM79,Stim48hr,0.0397183246449239,-0.1151154070393794,0.526876152146606,,,-5.215198865572295,True,319.0
TMEM79,Stim8hr,0.084419848550067,0.0806174322221411,0.3326121552229425,,,-5.741249090823089,True,349.0
TMEM80,Rest,,,,0.0041852725515753,-0.8453842324537184,-5.105263522242263,True,509.0
TMEM80,Stim48hr,,,,-0.0357458579171348,0.9548357866394204,-3.710031617255815,False,485.0
TMEM80,Stim8hr,,,,0.0043361914823413,0.9991913538679932,-3.9985510018138672,False,470.0
TMEM81,Rest,,,,0.0318336501871475,,-4.612347657492288,True,906.0
TMEM81,Stim48hr,,,,0.0388550332071693,1.0,-3.87535603296095,False,960.0
TMEM81,Stim8hr,,,,0.027431263727269,-1.0,-3.33476471808908,False,761.0
TMEM86A,Rest,-0.0140181322607903,-0.0500599285158884,0.44929982771724,,,-1.4704909756560265,False,438.0
TMEM86A,Stim48hr,0.0410018493309262,0.0151148442552013,0.6302741999230964,,,-0.6466370937869516,False,520.0
TMEM86A,Stim8hr,0.0275003546308413,0.0076001226850443,0.2928963532660306,,,-0.5010512720933583,True,470.0
TMEM86B,Rest,,,,0.0427838438252946,,-1.4292396403690777,False,1130.0
TMEM86B,Stim48hr,,,,-0.0585854121328192,,-1.178809039069473,False,1169.0
TMEM86B,Stim8hr,,,,-0.0295867550946148,,-1.0618316075887757,False,993.0
TMEM87A,Rest,,,,,,-10.9157677235676,True,284.0
TMEM87A,Stim48hr,,,,,,-7.897450414504036,True,241.0
TMEM87A,Stim8hr,,,,,,-10.122117320190473,True,225.0
TMEM87B,Rest,-0.0477436657471375,-0.1758339794303429,0.7316493324116745,0.1176827941059285,-0.0401343690157885,-4.978750085981686,True,214.0
TMEM87B,Stim48hr,,,,-0.017901431130309,-0.0565830370957789,-6.47236907865474,True,264.0
TMEM87B,Stim8hr,0.0613279765657542,-0.0096795009916054,0.9250209033738755,0.0744750110476304,0.1832894153000094,-5.282574226289789,True,238.0
TMEM88,Stim48hr,,,,-0.0205584072322725,,0.0,False,454.0
PGAP6,Rest,,,,,,-10.639250960558009,True,361.0
PGAP6,Stim48hr,,,,,,-8.982735652433533,True,326.0
PGAP6,Stim8hr,,,,,,-7.392178108651038,True,284.0
TMEM8B,Rest,,,,,,-2.306446204641169,False,463.0
TMEM8B,Stim48hr,,,,,,-5.392766054783045,True,404.0
TMEM8B,Stim8hr,,,,,,-2.129630524798136,False,445.0
TMEM9,Rest,,,,0.0533341104930255,0.9999239470009328,-6.370657900826246,True,793.0
TMEM9,Stim48hr,,,,0.127322828110809,1.0,-9.05244014729936,True,698.0
TMEM9,Stim8hr,,,,0.1264894221433613,-1.0,-4.086393958299567,True,726.0
TMEM91,Rest,,,,0.1213129329798176,0.996473539573919,-2.061390091731101,False,805.0
TMEM91,Stim48hr,,,,0.1553525709265524,1.0,-4.413912961538378,True,815.0
TMEM91,Stim8hr,,,,0.1543255423115046,,-2.066904888800196,False,780.0
TMEM94,Rest,,,,-0.0664394390259947,-0.2085040325238687,-7.731855762843505,True,676.0
TMEM94,Stim48hr,,,,-0.0479224118468752,-0.3108877352851933,-6.559329656220394,True,708.0
TMEM94,Stim8hr,,,,-0.0176335278434271,0.2331283924613838,-6.5133289630424205,True,577.0
TMEM97,Rest,,,,-0.0159579049833842,,-9.916161772892387,True,1184.0
TMEM97,Stim48hr,,,,0.0366580199502269,,-17.055969931907224,True,938.0
TMEM97,Stim8hr,,,,0.0300894656088045,,-20.95957712976848,True,983.0
TMEM98,Rest,,,,,,-1.08478664637983,False,549.0
TMEM98,Stim48hr,,,,,,-1.6770958561083635,False,604.0
TMEM98,Stim8hr,,,,,,-0.3550217398153099,False,505.0
KRT10-AS1,Rest,,,,0.0968152060936318,,-4.615466104614429,True,412.0
KRT10-AS1,Stim48hr,,,,0.1249269482889396,,-5.923429305222399,True,431.0
KRT10-AS1,Stim8hr,,,,0.1194700381138332,,-6.937392295447999,True,405.0
TMEM9B,Rest,,,,0.0555576401209126,,-27.720788088792432,True,1093.0
TMEM9B,Stim48hr,,,,0.0707876161995661,,-22.07892322945408,True,1244.0
TMEM9B,Stim8hr,,,,0.0772212392658793,,-30.050592714314213,True,1128.0
TMF1,Rest,,,,,,-18.167079734896767,True,656.0
TMF1,Stim8hr,,,,0.1005213256105283,0.6985488622688895,-18.125229386143342,True,592.0
TMIE,Rest,,,,-0.0713462129378398,,0.0,False,449.0
TMIE,Stim48hr,,,,0.0975916297313763,,0.0,False,596.0
TMIE,Stim8hr,,,,0.1025180156263471,-1.0,0.0,False,484.0
TMIGD2,Rest,,,,,,-4.015106738621619,False,1179.0
TMIGD2,Stim48hr,,,,-0.0449942326492566,1.0,-3.7711331221433855,False,1277.0
TMIGD2,Stim8hr,,,,0.0470847760070101,1.0,-1.085498701315584,False,1056.0
TMLHE,Rest,,,,0.0415257368740076,0.978427285823495,-6.758974086768707,True,478.0
TMLHE,Stim48hr,,,,-0.0058182237776283,,-7.539726548897794,True,422.0
TMLHE,Stim8hr,,,,-0.0072588292448849,,-5.368174874539098,True,394.0
TMOD2,Rest,,,,-0.0257527967226644,-0.6265735377056079,-5.023132616994991,True,451.0
TMOD2,Stim48hr,,,,0.0649631332826626,-0.33328521089853,-3.715924239168925,False,531.0
TMOD2,Stim8hr,,,,0.0402924749930883,0.4668752095324716,-3.0457052373675184,False,489.0
TMOD3,Rest,,,,0.0821928993046603,1.0,-16.665308194197582,True,348.0
TMOD3,Stim48hr,,,,0.0832527022733878,1.0,-18.372047095377805,True,370.0
TMOD3,Stim8hr,,,,0.0593979710772274,0.5665558188677801,-16.618791292846005,True,351.0
TMPO,Rest,,,,0.1429020981579593,,-13.15081575383411,True,399.0
TMPO,Stim48hr,,,,0.1037098255974776,,-23.7306855849265,True,452.0
TMPO,Stim8hr,,,,0.1647411949860195,1.0,-14.39866701429827,True,377.0
TMPPE,Rest,,,,0.1568712746155185,0.9264904403313842,-5.022404566118588,True,539.0
TMPPE,Stim48hr,,,,0.0695048599370678,0.9561642402901054,-3.596923357678946,False,569.0
TMPPE,Stim8hr,,,,0.084292441446392,0.9959451153900972,-5.8404575831742696,True,501.0
TMPRSS13,Rest,,,,0.0175023619578172,-0.9064207414470068,-0.3422694671720432,True,1023.0
TMPRSS13,Stim48hr,,,,0.050678496972367,,-0.8200907720538169,False,1181.0
